Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating
47,Female,PhD,Single,81526,623,20970,Auto,Self-employed,10,Excellent,0.109221678,254961,4,Jeremyton,VA,Albania,4,1,Low
63,Non-binary,High School,Married,54571,653,37862,Auto,Unemployed,9,Fair,0.537433668,144914,4,Beanmouth,MN,Estonia,2,2,Low
55,Non-binary,High School,Married,104462,623,29825,Home,Self-employed,4,Fair,0.110689839,126432,1,South Andrew,CA,Uganda,2,1,Medium
18,Male,Master's,Widowed,28758,688,45214,Auto,Employed,12,Excellent,0.373077313,250275,4,Conradside,TN,Bangladesh,3,1,Low
64,Male,Bachelor's,Single,70241,735,24082,Home,Unemployed,3,Poor,0.256425263,182365,4,Mckeeburgh,OH,Bermuda,0,2,Low
45,Female,Master's,Widowed,110027,794,7917,Personal,Self-employed,11,Fair,0.255074233,106182,1,North Madelinemouth,CT,Estonia,3,1,Low
52,Non-binary,Master's,Married,111190,707,33980,Personal,Employed,0,Fair,0.320332304,111757,2,Thompsonville,CA,United Kingdom,2,2,Low
56,Female,PhD,Widowed,63835,739,6294,Personal,Unemployed,11,Fair,0.186421817,289269,4,Riosview,UT,Ireland,4,0,Low
54,Non-binary,Bachelor's,Single,29114,659,37021,Personal,Unemployed,18,Poor,0.250900551,42391,3,Kristenhaven,FM,Macao,3,2,Low
66,Male,Master's,Widowed,37545,747,9919,Business,Unemployed,1,Good,0.257896833,180382,3,Dixonview,GU,British Indian Ocean Territory (Chagos Archipelago),2,0,Low
60,Female,PhD,Single,44671,666,41510,Personal,Self-employed,17,Excellent,0.399119681,194662,4,Port Nicole,DE,Gabon,4,0,Medium
32,Non-binary,Bachelor's,Widowed,92613,657,25246,Home,Self-employed,18,Good,0.23746499,209605,3,Lake Michael,MS,Bouvet Island (Bouvetoya),4,2,Low
69,Female,Master's,Divorced,98819,777,27188,Business,Employed,6,Good,0.172524316,247889,4,Cunninghamview,CT,Macao,1,1,Medium
18,Male,Bachelor's,Single,49607,717,23696,Auto,Employed,18,Good,0.286194137,272816,2,Weekston,NV,Venezuela,0,2,Low
64,Non-binary,High School,Divorced,77402,693,32287,Auto,Employed,6,Fair,0.220413594,211500,2,Jeanetteport,IA,Lesotho,2,1,Medium
35,Male,High School,Widowed,30058,728,38007,Home,Unemployed,16,Good,0.312126996,194985,2,Rogersstad,MO,United Kingdom,1,2,Medium
40,Female,PhD,Divorced,113949,720,42711,Auto,Unemployed,2,Poor,0.421505902,255839,2,Ashleybury,MA,British Virgin Islands,3,1,Low
29,Female,Bachelor's,Widowed,40886,710,10286,Personal,Unemployed,8,Fair,0.100759876,147291,4,Rushton,AL,Nauru,3,1,Low
46,Female,Bachelor's,Married,87551,791,49066,Home,Employed,13,Poor,0.480174598,234639,3,Port Amy,ID,Paraguay,1,0,Low
33,Male,High School,Widowed,99304,624,41842,Personal,Employed,13,Good,0.251414502,273272,1,East Tylershire,FM,Japan,1,1,Low
49,Male,PhD,Widowed,92307,713,37700,Personal,Unemployed,9,Excellent,0.445767935,92061,4,Westville,SC,Saint Martin,0,2,Medium
57,Non-binary,PhD,Single,72755,751,23476,Personal,Employed,0,Good,0.361295878,290078,3,Christopherberg,AR,Mozambique,3,1,Low
52,Male,High School,Widowed,83328,630,45422,Auto,Unemployed,2,Poor,0.536086057,214950,2,North Shannon,DE,Brunei Darussalam,3,2,Low
47,Male,PhD,Married,48502,724,26575,Home,Employed,4,Poor,0.28715365,160690,0,Jessicaville,DC,Cameroon,0,1,Low
42,Non-binary,PhD,Married,103785,647,8547,Business,Self-employed,17,Fair,0.272825146,40192,2,Elizabethburgh,GA,Georgia,1,1,Low
56,Non-binary,Master's,Married,24714,644,24870,Personal,Unemployed,4,Good,0.564750452,227628,2,Farmerview,FM,Aruba,2,1,Medium
36,Female,Master's,Widowed,25818,693,26160,Business,Unemployed,18,Fair,0.418630599,77508,2,Leslietown,NJ,Cote d'Ivoire,1,2,Low
52,Male,High School,Single,23078,727,29131,Business,Self-employed,9,Fair,0.426708564,28297,4,Daviston,PR,Iraq,0,0,Low
26,Male,Master's,Divorced,25521,793,12574,Auto,Unemployed,3,Excellent,0.249098673,156450,3,North Christopher,PA,Myanmar,0,2,High
64,Female,High School,Divorced,111963,734,20300,Auto,Unemployed,7,Poor,0.390625168,137461,3,South William,DC,Nigeria,0,1,Low
56,Non-binary,PhD,Widowed,46799,716,46983,Personal,Unemployed,5,Poor,0.470096123,155237,4,South Philip,NJ,Samoa,3,0,Medium
37,Male,High School,Single,29764,686,35467,Auto,Self-employed,9,Good,0.249214023,161659,1,Port Ralphhaven,ME,France,4,0,High
38,Non-binary,Master's,Single,35600,628,25517,Personal,Employed,6,Fair,0.481484057,270148,2,North Jasonville,IA,Antarctica (the territory South of 60 deg S),4,1,Low
55,Male,Bachelor's,Widowed,106940,679,9819,Personal,Employed,4,Poor,0.39823591,155589,4,Mcleanville,ID,United Arab Emirates,3,2,Low
45,Non-binary,Bachelor's,Divorced,64456,743,46099,Auto,Employed,15,Excellent,0.165034601,54806,1,Janiceland,MI,Sao Tome and Principe,0,1,High
37,Female,Master's,Divorced,25310,777,6158,Home,Employed,7,Poor,0.119953857,257352,1,Davidville,AS,Uruguay,0,0,Low
42,Non-binary,Master's,Single,109891,753,22426,Personal,Unemployed,0,Excellent,0.353836097,55701,3,West Natalie,NH,Myanmar,0,2,Low
25,Female,Master's,Married,33222,673,49390,Home,Unemployed,8,Excellent,0.136798923,86740,4,Port Ricardoberg,UT,Czech Republic,2,2,Low
47,Female,PhD,Divorced,113012,796,8560,Business,Self-employed,7,Poor,0.198221356,186122,0,New Caleb,NM,Bahrain,3,2,Low
66,Non-binary,High School,Married,45622,687,20362,Personal,Self-employed,18,Good,0.572285707,115345,1,Millsmouth,HI,Azerbaijan,0,0,Low
56,Non-binary,Bachelor's,Divorced,39575,745,26946,Home,Unemployed,17,Good,0.477695857,289097,2,Port Lisa,RI,Canada,4,0,Medium
66,Non-binary,High School,Single,74604,652,32030,Home,Unemployed,1,Good,0.47045682,57873,2,South Michele,NE,Bahrain,2,0,Low
19,Non-binary,PhD,Married,42791,707,14744,Business,Employed,14,Good,0.406894852,186511,2,Johnsontown,HI,Yemen,4,1,Low
42,Male,Master's,Widowed,33351,739,45294,Auto,Self-employed,14,Good,0.379778502,288481,0,South Annestad,OK,Hungary,0,0,Medium
45,Female,PhD,Divorced,20929,648,40027,Personal,Unemployed,10,Good,0.510567998,116801,0,Duffytown,MP,Liberia,0,1,Low
36,Female,High School,Divorced,55191,666,22986,Business,Unemployed,14,Fair,0.484927637,39696,1,Sheachester,CT,Hungary,2,2,Low
31,Male,Master's,Single,26544,686,48827,Personal,Employed,1,Poor,0.503683223,261872,0,Morganstad,KS,Switzerland,4,2,Low
56,Male,PhD,Married,93501,732,32703,Personal,Unemployed,1,Fair,0.467830195,205766,1,Port Jean,SD,Fiji,3,2,Low
43,Male,High School,Single,68536,648,46547,Business,Self-employed,17,Excellent,0.233125317,168471,3,North Hannah,IA,American Samoa,1,0,Medium
20,Non-binary,Master's,Widowed,61400,796,35239,Home,Employed,8,Fair,0.228773643,273249,1,Shermanshire,AK,Christmas Island,1,2,Low
60,Female,Bachelor's,Single,116421,687,40243,Auto,Self-employed,11,Poor,0.325339024,204050,1,East Wendy,DC,South Georgia and the South Sandwich Islands,3,2,Low
69,Male,Bachelor's,Single,33432,693,8033,Home,Self-employed,6,Good,0.536629691,199596,0,East Sheryltown,VI,Togo,0,0,Low
48,Female,Bachelor's,Divorced,41661,679,14003,Home,Unemployed,4,Fair,0.236976659,254248,2,Tonyatown,WA,Germany,1,2,Low
49,Non-binary,Bachelor's,Widowed,90233,765,47852,Auto,Employed,1,Excellent,0.531006328,134253,1,Brownchester,LA,Benin,4,2,Low
58,Non-binary,High School,Widowed,111145,607,22335,Business,Unemployed,19,Good,0.54656478,231688,2,Hartfurt,FL,Burundi,2,0,High
66,Male,High School,Single,47215,697,14145,Auto,Self-employed,1,Good,0.193780042,276596,3,North Antonioport,AR,Bahamas,1,0,Low
48,Female,PhD,Divorced,65594,653,14737,Personal,Self-employed,5,Poor,0.248074184,237316,4,South Debbie,WY,Nicaragua,4,1,High
51,Non-binary,High School,Married,47655,646,30282,Home,Employed,12,Good,0.425875012,27106,1,Morganshire,GU,Comoros,2,0,Medium
55,Non-binary,Bachelor's,Single,83288,727,18137,Home,Employed,19,Fair,0.184692663,37779,4,West Eric,AL,Gambia,1,1,High
46,Female,PhD,Married,100198,662,22267,Business,Unemployed,3,Good,0.178030765,99140,4,North Mary,FM,Vietnam,1,2,Low
20,Non-binary,Master's,Single,103279,727,32993,Home,Self-employed,0,Poor,0.378859928,283771,3,North Roberta,OH,Nepal,4,1,Low
34,Male,Bachelor's,Divorced,32938,695,32817,Personal,Self-employed,17,Fair,0.138084927,149928,3,Lewisborough,MH,Cambodia,1,1,Low
42,Non-binary,High School,Widowed,84079,723,16879,Auto,Self-employed,2,Good,0.409927661,178919,4,Simmonsfurt,MA,Togo,0,1,Low
52,Male,High School,Single,41643,674,32487,Personal,Employed,1,Excellent,0.546998291,156682,1,Roseborough,CO,Jersey,3,0,Medium
20,Male,PhD,Divorced,71044,773,6383,Business,Employed,3,Good,0.491272177,125569,4,North Gregory,DC,Guinea-Bissau,0,1,Low
29,Non-binary,PhD,Widowed,71588,659,12921,Business,Unemployed,0,Fair,0.504819233,200989,4,Crystalton,TX,Mongolia,1,0,Medium
39,Male,High School,Single,103845,721,18686,Auto,Self-employed,14,Good,0.291267187,185196,1,Garciaborough,MT,Chad,1,2,Low
46,Non-binary,Bachelor's,Single,21861,678,33820,Home,Unemployed,13,Good,0.288728291,282396,4,Maryside,NV,Lithuania,3,2,Medium
21,Non-binary,Master's,Divorced,66873,688,11140,Auto,Unemployed,15,Good,0.424667714,219075,0,Jensenshire,MH,Tunisia,2,0,Medium
43,Male,Master's,Married,117616,693,29102,Personal,Unemployed,7,Poor,0.38673586,255344,4,Kevinmouth,ID,Egypt,4,1,Low
35,Non-binary,PhD,Single,111810,759,42895,Home,Employed,7,Good,0.223372115,65951,1,Alvarezshire,MS,Marshall Islands,0,2,Medium
34,Female,PhD,Single,54047,785,21927,Personal,Self-employed,19,Excellent,0.368595387,76977,4,Christopherhaven,IA,Estonia,4,0,High
47,Non-binary,Master's,Divorced,42449,719,18128,Personal,Unemployed,9,Poor,0.171445677,200288,4,Courtneyshire,DC,El Salvador,0,1,Low
21,Non-binary,Master's,Single,76965,706,47145,Business,Unemployed,16,Good,0.376451139,126672,3,West Joseph,VT,Pitcairn Islands,0,1,Low
36,Male,PhD,Widowed,78967,651,26186,Home,Self-employed,16,Poor,0.271364729,36662,0,Christopherberg,NJ,Georgia,0,2,High
23,Male,Bachelor's,Divorced,40645,751,16602,Auto,Self-employed,6,Fair,0.546394552,36387,1,Carlmouth,PA,Honduras,4,2,High
32,Male,Master's,Divorced,28390,628,47254,Auto,Employed,10,Good,0.127814432,256707,3,South Barrymouth,MS,Ethiopia,4,1,High
58,Non-binary,PhD,Married,46648,647,40517,Home,Employed,4,Good,0.101185698,155958,2,South Madisonmouth,NY,Mexico,1,0,Medium
50,Non-binary,Master's,Single,114333,797,20271,Business,Unemployed,16,Good,0.532445596,74777,4,Robinsonborough,MP,Korea,1,1,Medium
44,Female,Bachelor's,Divorced,91388,796,13457,Home,Employed,2,Excellent,0.561639771,26178,0,South Jordanton,ND,Belarus,0,2,Low
38,Non-binary,High School,Widowed,50436,705,12898,Business,Unemployed,6,Good,0.432922484,52704,2,Orrport,TN,Somalia,3,0,Low
54,Non-binary,PhD,Married,68951,729,46026,Personal,Unemployed,8,Good,0.112068711,281710,3,East Hunter,IA,Swaziland,1,0,Low
53,Female,High School,Divorced,33733,777,49564,Personal,Employed,16,Excellent,0.310120291,142311,3,West Karina,VT,Guinea,4,0,Low
21,Female,High School,Divorced,38290,706,36106,Home,Self-employed,13,Poor,0.201694756,147177,1,New Ashleyport,KS,Holy See (Vatican City State),3,0,High
45,Male,High School,Married,21595,684,33793,Home,Employed,14,Good,0.508699525,76243,0,Henrymouth,OK,Guyana,3,2,Medium
20,Male,High School,Divorced,52407,675,13104,Auto,Self-employed,3,Fair,0.157194621,119414,3,Kylefurt,FL,Cameroon,3,2,Low
46,Female,High School,Married,64518,725,5555,Personal,Unemployed,4,Fair,0.190185853,273697,4,South Derek,MA,Bolivia,3,0,Low
47,Non-binary,Master's,Married,64109,772,13374,Auto,Employed,16,Poor,0.51906407,100198,3,Mitchellmouth,PW,Korea,2,0,Low
67,Non-binary,Master's,Widowed,58718,749,47750,Home,Self-employed,5,Poor,0.133949013,281099,4,Annafurt,GU,Ethiopia,1,2,High
57,Female,High School,Widowed,32699,783,48124,Personal,Self-employed,10,Good,0.215574796,112764,0,South Michael,NV,Saint Pierre and Miquelon,4,0,Low
61,Male,High School,Married,41509,637,28770,Home,Self-employed,19,Poor,0.200885671,109655,3,West Christina,OH,Croatia,2,0,Low
43,Female,High School,Divorced,36531,603,42474,Business,Employed,17,Excellent,0.40681902,233476,0,East Brianna,GU,Australia,3,0,High
40,Female,High School,Divorced,103632,702,11227,Home,Employed,10,Good,0.18460156,213262,2,Davidfort,LA,Greenland,4,1,Low
33,Non-binary,PhD,Married,111641,606,35172,Personal,Unemployed,9,Fair,0.311231567,178400,2,Perezstad,VI,Switzerland,2,0,Low
56,Non-binary,PhD,Single,21617,604,42676,Auto,Self-employed,6,Good,0.238999457,111989,1,Briannaview,ID,Denmark,2,0,Low
18,Male,Master's,Widowed,111650,658,5131,Home,Self-employed,19,Excellent,0.361756645,134730,3,Jasonberg,SC,Guyana,3,1,Medium
50,Non-binary,PhD,Widowed,62707,726,28892,Auto,Employed,7,Excellent,0.373131888,194467,4,Gloriaport,PR,Vanuatu,3,2,High
52,Non-binary,Bachelor's,Married,23212,614,30607,Business,Unemployed,18,Excellent,0.135402288,213234,2,Sanchezmouth,PA,Mexico,4,1,Low
63,Non-binary,PhD,Divorced,73866,657,31264,Personal,Self-employed,2,Excellent,0.561484882,220251,3,East Paulville,VA,Malaysia,1,2,High
28,Male,Bachelor's,Married,72158,693,8782,Home,Unemployed,3,Poor,0.510049128,203087,2,Ashleyland,MN,Northern Mariana Islands,4,2,Medium
38,Male,Bachelor's,Divorced,116554,707,13337,Personal,Employed,16,Fair,0.491658399,268802,4,Stephenport,PA,Kiribati,0,1,Low
49,Non-binary,High School,Divorced,32442,799,5139,Home,Self-employed,14,Excellent,0.329662782,63555,4,Lake Raymond,MN,Syrian Arab Republic,1,2,Low
42,Female,Master's,Divorced,36472,686,28819,Personal,Unemployed,5,Poor,0.231319086,262825,4,North Cameron,AS,Malaysia,3,1,Medium
41,Female,PhD,Single,113639,772,12361,Home,Self-employed,9,Excellent,0.490902054,124622,3,Port Angelica,AK,Botswana,2,0,Medium
22,Female,Bachelor's,Divorced,45028,647,25723,Personal,Self-employed,5,Poor,0.498961108,228645,0,Karaton,CO,Papua New Guinea,2,0,Low
54,Female,Master's,Divorced,32842,631,10921,Home,Self-employed,8,Fair,0.500843265,267154,3,North Jeff,MP,Jersey,1,1,High
37,Non-binary,High School,Widowed,87557,765,21613,Auto,Employed,6,Excellent,0.574029674,164106,3,Shepherdstad,OR,Equatorial Guinea,0,2,Medium
57,Female,Bachelor's,Widowed,118529,656,17463,Auto,Self-employed,15,Good,0.346965942,226649,2,East Joshuahaven,VT,United Kingdom,0,1,Low
38,Non-binary,Master's,Married,58101,722,16140,Auto,Self-employed,7,Fair,0.542323567,50782,4,New Samantha,MO,Botswana,0,2,Low
18,Non-binary,PhD,Married,57832,684,48773,Personal,Employed,5,Fair,0.158734793,66195,1,Lake Riley,DC,Nicaragua,0,1,Low
62,Male,Bachelor's,Divorced,107298,621,7560,Home,Employed,15,Excellent,0.197222838,138330,4,Gonzalezborough,AR,United Arab Emirates,2,2,Low
28,Male,PhD,Divorced,116988,734,43899,Business,Employed,8,Poor,0.570651236,91128,2,West Krystal,CT,Qatar,1,2,Medium
43,Non-binary,Bachelor's,Divorced,65638,748,25289,Home,Unemployed,18,Fair,0.230280247,161358,0,Amberbury,NE,Holy See (Vatican City State),2,2,Low
27,Male,Bachelor's,Married,82580,772,21881,Auto,Unemployed,5,Good,0.304266366,287630,3,Lake Peggyfort,SD,Saint Lucia,1,1,Low
36,Non-binary,PhD,Single,20637,759,26092,Auto,Self-employed,19,Excellent,0.229620169,47219,1,Shieldschester,DC,Norfolk Island,3,1,Low
29,Male,Bachelor's,Divorced,60352,760,31085,Business,Unemployed,6,Good,0.278666061,287856,3,Conleyside,ME,Pitcairn Islands,2,1,Low
56,Male,Master's,Single,71188,612,47944,Business,Self-employed,7,Fair,0.215136848,268893,1,Port Melanieborough,MO,Bangladesh,1,2,Medium
38,Male,Master's,Married,101223,796,46034,Auto,Employed,11,Excellent,0.140698667,287869,2,East Ericberg,MO,Northern Mariana Islands,0,1,Low
57,Male,Master's,Single,65693,633,39477,Business,Unemployed,18,Fair,0.351303426,173207,3,Davismouth,SC,Slovakia (Slovak Republic),2,1,Low
43,Non-binary,PhD,Widowed,80521,762,20098,Auto,Employed,5,Poor,0.549702831,285998,4,New Jessicaland,NV,Netherlands Antilles,4,0,Low
68,Female,Bachelor's,Divorced,105971,646,8755,Personal,Employed,10,Excellent,0.182616108,38606,4,Kellyburgh,NM,Andorra,2,2,Low
54,Male,Bachelor's,Single,45775,714,23272,Personal,Unemployed,6,Poor,0.156470382,249080,4,New Stevenmouth,NH,Honduras,3,2,Medium
51,Male,Master's,Married,28261,713,16544,Auto,Self-employed,12,Poor,0.226515476,186556,3,North Daniel,MP,Trinidad and Tobago,1,1,Low
32,Male,Master's,Married,48428,745,39520,Auto,Unemployed,5,Fair,0.355585499,248853,4,Heatherview,DE,Micronesia,2,1,Medium
52,Female,High School,Widowed,51510,679,11614,Auto,Self-employed,6,Excellent,0.114976054,177580,1,Elizabethview,MT,Latvia,2,1,Low
35,Non-binary,Bachelor's,Single,37332,700,31615,Auto,Employed,6,Excellent,0.184218013,49230,1,Robertburgh,AR,Samoa,4,1,Low
66,Female,High School,Single,35791,671,14704,Auto,Employed,8,Excellent,0.537469035,94796,3,West Melissaberg,AR,Congo,0,1,Low
26,Male,High School,Single,52476,772,29108,Business,Employed,17,Fair,0.340482754,29651,2,Jenniferfurt,DC,Syrian Arab Republic,4,0,Medium
50,Female,Master's,Married,68555,751,43883,Auto,Self-employed,16,Good,0.52427404,266658,2,Williamsberg,MN,Faroe Islands,4,2,Medium
64,Male,Master's,Single,69028,763,20768,Home,Self-employed,7,Excellent,0.300409175,65727,3,East Johnton,DE,Malta,0,0,Low
51,Male,Bachelor's,Widowed,26733,731,29490,Auto,Employed,7,Fair,0.200261305,134961,0,Port Nathan,MT,Georgia,3,1,Medium
51,Male,PhD,Widowed,90207,663,9180,Auto,Self-employed,17,Fair,0.18527395,175627,1,West Willie,MD,Myanmar,2,0,Low
64,Male,Bachelor's,Single,77954,753,48951,Auto,Employed,12,Fair,0.46275109,213636,2,Port Rossport,TX,Gabon,2,0,Low
40,Female,Bachelor's,Widowed,106388,737,9556,Auto,Self-employed,18,Excellent,0.555997076,210330,1,Davidmouth,IN,Turks and Caicos Islands,1,0,Low
58,Non-binary,High School,Single,109934,793,32385,Personal,Self-employed,8,Good,0.170329779,144707,3,Masonview,IL,Burkina Faso,3,0,Low
36,Non-binary,High School,Single,84264,692,5412,Business,Employed,2,Good,0.130188108,278140,3,East Josephhaven,MO,Malawi,1,0,Low
67,Male,Bachelor's,Single,22093,696,12166,Home,Employed,13,Fair,0.211451155,26942,1,Courtneyton,AL,Anguilla,3,2,Low
34,Male,PhD,Widowed,93694,711,30914,Business,Employed,18,Poor,0.52715049,111321,2,Christinefort,PR,Seychelles,1,1,Medium
64,Non-binary,Master's,Single,107688,782,40832,Personal,Unemployed,18,Poor,0.399191486,288326,1,Lake Derrick,CA,Greece,4,0,Low
35,Non-binary,Master's,Married,70460,750,28696,Home,Unemployed,1,Poor,0.536319078,95241,2,Pattonside,NV,Norway,0,0,Low
51,Male,Master's,Divorced,89498,637,36076,Business,Employed,18,Excellent,0.232220735,232406,4,Santoschester,PA,Comoros,0,2,Medium
25,Non-binary,High School,Married,74664,667,35671,Auto,Employed,19,Fair,0.328659046,184005,1,West Joseph,NC,South Georgia and the South Sandwich Islands,2,1,High
31,Female,Master's,Single,77477,752,44489,Home,Employed,6,Excellent,0.509602043,62924,1,West Marcus,MO,Antarctica (the territory South of 60 deg S),0,1,Medium
46,Male,Master's,Married,82002,789,31194,Auto,Unemployed,16,Excellent,0.221952545,214030,1,New Wesleychester,MP,Croatia,3,2,Low
18,Male,PhD,Divorced,25717,721,24109,Auto,Self-employed,12,Fair,0.533061665,229996,2,West Stephaniebury,MH,Russian Federation,0,2,Low
36,Non-binary,High School,Single,38313,703,49628,Business,Employed,2,Excellent,0.528608781,154234,2,Lake Frankfurt,VA,Israel,2,2,Medium
54,Female,Master's,Divorced,92053,724,44847,Business,Unemployed,19,Poor,0.480893908,254938,0,Murrayborough,OK,Lebanon,4,2,High
21,Male,High School,Widowed,114535,682,13483,Business,Unemployed,11,Good,0.470276502,27405,2,New Lucashaven,MS,Hungary,2,1,Medium
64,Male,PhD,Widowed,99455,741,16999,Home,Employed,19,Poor,0.579099931,260021,4,South Jennifer,MI,Dominica,1,1,Low
58,Female,Bachelor's,Divorced,107893,602,34232,Business,Employed,15,Excellent,0.323643979,164896,2,Fieldsberg,OR,North Macedonia,0,0,Low
60,Male,Master's,Divorced,67577,777,14056,Home,Self-employed,1,Excellent,0.589609755,179631,0,Berryland,MD,Slovenia,1,0,Low
67,Female,Master's,Widowed,78975,648,35224,Home,Unemployed,16,Good,0.395844212,21677,4,Port Annetteport,VI,Indonesia,1,0,Medium
42,Non-binary,PhD,Widowed,97975,654,8852,Home,Employed,7,Fair,0.55705544,98753,1,Kevinhaven,VI,Gabon,1,2,Low
25,Non-binary,PhD,Single,37223,778,12986,Business,Employed,11,Poor,0.466516238,270499,4,Richardhaven,KY,Slovakia (Slovak Republic),4,0,Low
53,Non-binary,Bachelor's,Widowed,92126,788,33036,Business,Self-employed,8,Fair,0.565332389,124822,1,Edwardsfurt,FM,French Southern Territories,3,2,Low
47,Non-binary,High School,Divorced,25560,653,9140,Auto,Employed,6,Good,0.583872129,220277,0,Kathleenburgh,NC,Cook Islands,4,2,Medium
40,Female,High School,Married,43021,605,38052,Home,Employed,17,Fair,0.407017507,42062,3,Lake Brenda,MI,Saint Kitts and Nevis,2,2,Low
